airline,origin_city,origin_iata_code,destination_city,destination_iata_code,direct,active,seasonal_route,start_date
WN,,GRR,,BWI,TRUE,TRUE,,
WN,,GSP,,BWI,TRUE,TRUE,,
WN,,HOU,,BWI,TRUE,TRUE,,
WN,,IND,,BWI,TRUE,TRUE,,
WN,,ISP,,BWI,TRUE,TRUE,,
WN,,JAN,,BWI,TRUE,TRUE,,
WN,,JAX,,BWI,TRUE,TRUE,,
WN,,LAS,,BWI,TRUE,TRUE,,
WN,,LAX,,BWI,TRUE,TRUE,,
WN,,LGB,,BWI,TRUE,TRUE,,
WN,,LIR,,BWI,TRUE,TRUE,,
WN,,MBJ,,BWI,TRUE,TRUE,,
WN,,MCI,,BWI,TRUE,TRUE,,
WN,,MCO,,BWI,TRUE,TRUE,,
WN,,MDW,,BWI,TRUE,TRUE,,
WN,,MEM,,BWI,TRUE,TRUE,,
WN,,MHT,,BWI,TRUE,TRUE,,
WN,,MIA,,BWI,TRUE,TRUE,,
WN,,MKE,,BWI,TRUE,TRUE,,
WN,,MSP,,BWI,TRUE,TRUE,,
WN,,MSY,,BWI,TRUE,TRUE,,
WN,,MYR,,BWI,TRUE,TRUE,,
WN,,NAS,,BWI,TRUE,TRUE,,
WN,,ONT,,BWI,TRUE,TRUE,,
WN,,ORD,,BWI,TRUE,TRUE,,
WN,,ORF,,BWI,TRUE,TRUE,,
WN,,PBI,,BWI,TRUE,TRUE,,
WN,,PDX,,BWI,TRUE,TRUE,,
WN,,PHX,,BWI,TRUE,TRUE,,
WN,,PIT,,BWI,TRUE,TRUE,,
WN,,PLS,,BWI,TRUE,TRUE,,
WN,,PUJ,,BWI,TRUE,TRUE,,
WN,,PVD,,BWI,TRUE,TRUE,,
WN,,PWM,,BWI,TRUE,TRUE,,
WN,,RDU,,BWI,TRUE,TRUE,,
WN,,RIC,,BWI,TRUE,TRUE,,
WN,,ROC,,BWI,TRUE,TRUE,,
WN,,RSW,,BWI,TRUE,TRUE,,
WN,,SAN,,BWI,TRUE,TRUE,,
WN,,SAT,,BWI,TRUE,TRUE,,
WN,,SAV,,BWI,TRUE,TRUE,,
WN,,SDF,,BWI,TRUE,TRUE,,
WN,,SEA,,BWI,TRUE,TRUE,,
WN,,SFO,,BWI,TRUE,TRUE,,
WN,,SJC,,BWI,TRUE,TRUE,,
WN,,SJD,,BWI,TRUE,TRUE,,
WN,,SJO,,BWI,TRUE,TRUE,,
WN,,SJU,,BWI,TRUE,TRUE,,
WN,,SLC,,BWI,TRUE,TRUE,,
WN,,SMF,,BWI,TRUE,TRUE,,
WN,,SRQ,,BUF,TRUE,TRUE,,
WN,,STL,,BWI,TRUE,TRUE,,
WN,,TPA,,BWI,TRUE,TRUE,,
WN,,VPS,,BWI,TRUE,TRUE,,
WN,,BWI,,BZE,TRUE,TRUE,,
WN,,DEN,,BZE,TRUE,TRUE,,
WN,,HOU,,BZE,TRUE,TRUE,,
WN,,BNA,,BZN,TRUE,TRUE,,
WN,,DAL,,BZN,TRUE,TRUE,,
WN,,DEN,,BZN,TRUE,TRUE,,
WN,,LAS,,BZN,TRUE,TRUE,,
WN,,MDW,,BZN,TRUE,TRUE,,
WN,,AUS,,CHS,TRUE,TRUE,,
WN,,BNA,,CHS,TRUE,TRUE,,
WN,,BWI,,CHS,TRUE,TRUE,,
WN,,DAL,,CHS,TRUE,TRUE,,
WN,,DEN,,CHS,TRUE,TRUE,,
WN,,HOU,,CHS,TRUE,TRUE,,
WN,,MCI,,CHS,TRUE,TRUE,,
WN,,MDW,,CHS,TRUE,TRUE,,
WN,,STL,,CHS,TRUE,TRUE,,
WN,,ATL,,CLE,TRUE,TRUE,,
WN,,BNA,,CLE,TRUE,TRUE,,
WN,,BWI,,CLE,TRUE,TRUE,,
WN,,DEN,,CLE,TRUE,TRUE,,
WN,,LAS,,CLE,TRUE,TRUE,,
WN,,MCO,,CLE,TRUE,TRUE,,
WN,,MDW,,CLE,TRUE,TRUE,,
WN,,PHX,,CLE,TRUE,TRUE,,
WN,,RSW,,CLE,TRUE,TRUE,,
WN,,STL,,CLE,TRUE,TRUE,,
WN,,TPA,,CLE,TRUE,TRUE,,
WN,,BNA,,CLT,TRUE,TRUE,,
WN,,BWI,,CLT,TRUE,TRUE,,
WN,,DAL,,CLT,TRUE,TRUE,,
WN,,DEN,,CLT,TRUE,TRUE,,
WN,,HOU,,CLT,TRUE,TRUE,,
WN,,MDW,,CLT,TRUE,TRUE,,
WN,,STL,,CLT,TRUE,TRUE,,
WN,,ATL,,CMH,TRUE,TRUE,,
WN,,AUS,,CMH,TRUE,TRUE,,
WN,,BNA,,CMH,TRUE,TRUE,,
WN,,BWI,,CMH,TRUE,TRUE,,
WN,,DAL,,CMH,TRUE,TRUE,,
WN,,DCA,,CMH,TRUE,TRUE,,
WN,,DEN,,CMH,TRUE,TRUE,,
WN,,FLL,,CMH,TRUE,TRUE,,
WN,,HOU,,CMH,TRUE,TRUE,,
WN,,LAS,,CMH,TRUE,TRUE,,
WN,,MCI,,CMH,TRUE,TRUE,,
WN,,MCO,,CMH,TRUE,TRUE,,
WN,,MDW,,CMH,TRUE,TRUE,,
WN,,MIA,,CMH,TRUE,TRUE,,
WN,,PHX,,CMH,TRUE,TRUE,,
WN,,RSW,,CMH,TRUE,TRUE,,
WN,,SAN,,CMH,TRUE,TRUE,,
WN,,STL,,CMH,TRUE,TRUE,,
WN,,TPA,,CMH,TRUE,TRUE,,
WN,,BWI,,COS,TRUE,TRUE,,
WN,,DAL,,COS,TRUE,TRUE,,
WN,,DEN,,COS,TRUE,TRUE,,
WN,,HOU,,COS,TRUE,TRUE,,
WN,,LAS,,COS,TRUE,TRUE,,
WN,,MDW,,COS,TRUE,TRUE,,
WN,,PHX,,COS,TRUE,TRUE,,
WN,,SAN,,COS,TRUE,TRUE,,
WN,,SAT,,COS,TRUE,TRUE,,
WN,,HOU,,CRP,TRUE,TRUE,,
WN,,ATL,,CUN,TRUE,TRUE,,
WN,,AUS,,CUN,TRUE,TRUE,,
WN,,BNA,,CUN,TRUE,TRUE,,
WN,,BWI,,CUN,TRUE,TRUE,,
WN,,DEN,,CUN,TRUE,TRUE,,
WN,,HOU,,CUN,TRUE,TRUE,,
WN,,MCI,,CUN,TRUE,TRUE,,
WN,,MCO,,CUN,TRUE,TRUE,,
WN,,MDW,,CUN,TRUE,TRUE,,
WN,,MSY,,CUN,TRUE,TRUE,,
WN,,ORD,,CUN,TRUE,TRUE,,
WN,,PHX,,CUN,TRUE,TRUE,,
WN,,SAT,,CUN,TRUE,TRUE,,
WN,,STL,,CUN,TRUE,TRUE,,
WN,,BNA,,CVG,TRUE,TRUE,,
WN,,BWI,,CVG,TRUE,TRUE,,
WN,,DEN,,CVG,TRUE,TRUE,,
WN,,MCO,,CVG,TRUE,TRUE,,
WN,,MDW,,CVG,TRUE,TRUE,,
WN,,PHX,,CVG,TRUE,TRUE,,
WN,,TPA,,CVG,TRUE,TRUE,,
WN,,ABQ,,DAL,TRUE,TRUE,,
WN,,AMA,,DAL,TRUE,TRUE,,
WN,,ATL,,DAL,TRUE,TRUE,,
WN,,AUS,,DAL,TRUE,TRUE,,
WN,,BHM,,DAL,TRUE,TRUE,,
WN,,BNA,,DAL,TRUE,TRUE,,
WN,,BOI,,DAL,TRUE,TRUE,,
WN,,BOS,,DAL,TRUE,TRUE,,
WN,,BUF,,DAL,TRUE,TRUE,,
WN,,BUR,,DAL,TRUE,TRUE,,
WN,,BWI,,DAL,TRUE,TRUE,,
WN,,BZN,,DAL,TRUE,TRUE,,
WN,,CHS,,DAL,TRUE,TRUE,,
WN,,CLT,,DAL,TRUE,TRUE,,
WN,,CMH,,CUN,TRUE,TRUE,,
WN,,COS,,DAL,TRUE,TRUE,,
WN,,DCA,,DAL,TRUE,TRUE,,
WN,,DEN,,DAL,TRUE,TRUE,,
WN,,ECP,,DAL,TRUE,TRUE,,
WN,,ELP,,DAL,TRUE,TRUE,,
WN,,FAT,,DAL,TRUE,TRUE,,
WN,,FLL,,DAL,TRUE,TRUE,,
WN,,GEG,,DAL,TRUE,TRUE,,
WN,,HDN,,DAL,TRUE,TRUE,,
WN,,HOU,,DAL,TRUE,TRUE,,
WN,,HRL,,DAL,TRUE,TRUE,,
WN,,IND,,DAL,TRUE,TRUE,,
WN,,JAX,,DAL,TRUE,TRUE,,
WN,,LAS,,DAL,TRUE,TRUE,,
WN,,LAX,,DAL,TRUE,TRUE,,
WN,,LBB,,DAL,TRUE,TRUE,,
WN,,LGA,,DAL,TRUE,TRUE,,
WN,,LGB,,DAL,TRUE,TRUE,,
WN,,LIT,,DAL,TRUE,TRUE,,
WN,,MAF,,DAL,TRUE,TRUE,,
WN,,MCA,,DAL,TRUE,TRUE,,
WN,,MCI,,DAL,TRUE,TRUE,,
WN,,MCO,,DAL,TRUE,TRUE,,
WN,,MDW,,DAL,TRUE,TRUE,,
WN,,MEM,,DAL,TRUE,TRUE,,
WN,,MIA,,DAL,TRUE,TRUE,,
WN,,MKE,,DAL,TRUE,TRUE,,
WN,,MSP,,DAL,TRUE,TRUE,,
WN,,MSY,,DAL,TRUE,TRUE,,
WN,,MTJ,,DAL,TRUE,TRUE,,
WN,,MYR,,DAL,TRUE,TRUE,,
WN,,OAK,,DAL,TRUE,TRUE,,
WN,,OMA,,DAL,TRUE,TRUE,,
WN,,ONT,,DAL,TRUE,TRUE,,
WN,,ORD,,DAL,TRUE,TRUE,,
WN,,ORF,,DAL,TRUE,TRUE,,
WN,,PDX,,DAL,TRUE,TRUE,,
WN,,PHL,,DAL,TRUE,TRUE,,
WN,,PHX,,DAL,TRUE,TRUE,,
WN,,PIT,,DAL,TRUE,TRUE,,
WN,,PNS,,DAL,TRUE,TRUE,,
WN,,PSP,,DAL,TRUE,TRUE,,
WN,,PVD,,DAL,TRUE,TRUE,,
WN,,RDU,,DAL,TRUE,TRUE,,
WN,,RNO,,DAL,TRUE,TRUE,,
WN,,RSW,,DAL,TRUE,TRUE,,
WN,,SAN,,DAL,TRUE,TRUE,,
WN,,SAT,,DAL,TRUE,TRUE,,
WN,,SAV,,DAL,TRUE,TRUE,,
WN,,SDF,,DAL,TRUE,TRUE,,
WN,,SEA,,DAL,TRUE,TRUE,,
WN,,SJC,,DAL,TRUE,TRUE,,
WN,,SLC,,DAL,TRUE,TRUE,,
WN,,SMF,,DAL,TRUE,TRUE,,
WN,,SNA,,DAL,TRUE,TRUE,,
WN,,SRQ,,BWI,TRUE,TRUE,,
WN,,STL,,DAL,TRUE,TRUE,,
WN,,TPA,,DAL,TRUE,TRUE,,
WN,,TUL,,DAL,TRUE,TRUE,,
WN,,TUS,,DAL,TRUE,TRUE,,
WN,,VPS,,DAL,TRUE,TRUE,,
WN,,ATL,,DCA,TRUE,TRUE,,
WN,,AUS,,DCA,TRUE,TRUE,,
WN,,BNA,,DCA,TRUE,TRUE,,
WN,,CMH,,DAL,TRUE,TRUE,,
WN,,DAL,,DCA,TRUE,TRUE,,
WN,,FLL,,DCA,TRUE,TRUE,,
WN,,HOU,,DCA,TRUE,TRUE,,
WN,,LAS,,DCA,TRUE,TRUE,,
WN,,MCI,,DCA,TRUE,TRUE,,
WN,,MCO,,DCA,TRUE,TRUE,,
WN,,MDW,,DCA,TRUE,TRUE,,
WN,,MKE,,DCA,TRUE,TRUE,,
WN,,MSY,,DCA,TRUE,TRUE,,
WN,,OKC,,DCA,TRUE,TRUE,,
WN,,OMA,,DCA,TRUE,TRUE,,
WN,,PVD,,DCA,TRUE,TRUE,,
WN,,STL,,DCA,TRUE,TRUE,,
WN,,TPA,,DCA,TRUE,TRUE,,
WN,,ABQ,,DEN,TRUE,TRUE,,
WN,,ALB,,DEN,TRUE,TRUE,,
WN,,ATL,,DEN,TRUE,TRUE,,
WN,,AUS,,DEN,TRUE,TRUE,,
WN,,BDL,,DEN,TRUE,TRUE,,
WN,,BHM,,DEN,TRUE,TRUE,,
WN,,BNA,,DEN,TRUE,TRUE,,
WN,,BOI,,DEN,TRUE,TRUE,,
WN,,BOS,,DEN,TRUE,TRUE,,
WN,,BUF,,DEN,TRUE,TRUE,,
WN,,BUR,,DEN,TRUE,TRUE,,
WN,,BWI,,DEN,TRUE,TRUE,,
WN,,BZE,,DEN,TRUE,TRUE,,
WN,,BZN,,DEN,TRUE,TRUE,,
WN,,CHS,,DEN,TRUE,TRUE,,
WN,,CLE,,DEN,TRUE,TRUE,,
WN,,CLT,,DEN,TRUE,TRUE,,
WN,,CMH,,DCA,TRUE,TRUE,,
WN,,COS,,DEN,TRUE,TRUE,,
WN,,CUN,,DEN,TRUE,TRUE,,
WN,,CVG,,DEN,TRUE,TRUE,,
WN,,DAL,,DEN,TRUE,TRUE,,
WN,,DSM,,DEN,TRUE,TRUE,,
WN,,DTW,,DEN,TRUE,TRUE,,
